"대여일자","평일/주말","평균온도","풍속","풍향","강수량","이용건수"
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,18
2022-04-01,0,9.2,2.6,270,0,13
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,22
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,16
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,14
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,44
2022-04-01,0,9.2,2.6,270,0,38
2022-04-01,0,9.2,2.6,270,0,17
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,34
2022-04-01,0,9.2,2.6,270,0,24
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,11
2022-04-01,0,9.2,2.6,270,0,25
2022-04-01,0,9.2,2.6,270,0,20
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,9
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,12
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,11
2022-04-01,0,9.2,2.6,270,0,11
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,13
2022-04-01,0,9.2,2.6,270,0,9
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,10
2022-04-01,0,9.2,2.6,270,0,9
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,12
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,8
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,6
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,10
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,7
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,11
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,16
2022-04-01,0,9.2,2.6,270,0,11
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,12
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,4
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,5
2022-04-01,0,9.2,2.6,270,0,3
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,1
2022-04-01,0,9.2,2.6,270,0,12
2022-04-01,0,9.2,2.6,270,0,9
2022-04-01,0,9.2,2.6,270,0,8
2022-04-01,0,9.2,2.6,270,0,2
2022-04-01,0,9.2,2.6,270,0,3
